Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time
4.103996739023688,-0.0023804524665064384,9.769421112888397,0.0004,0.001,197.578,0.045219329019542696,31,discharge,4,2010.0
4.10755428542825,-0.0012958184167446668,9.683929645832434,0.0004,0.001,209.438,0.045219329019542696,31,discharge,4,2010.0
4.1105394749462265,-0.0025157794329549996,9.614279606743047,0.0002,0.001,221.25,0.045219329019542696,31,discharge,4,2010.0
4.113394014534158,-0.002600143887931655,9.576124454137855,0.0002,0.001,233.14100000000002,0.045219329019542696,31,discharge,4,2010.0
4.115777163323379,-0.0020017379156618523,9.506189547386308,0.0004,0.001,245.0,0.045219329019542696,31,discharge,4,2010.0
4.117904038030724,-0.0023638168619608624,9.430951911850846,0.0004,0.001,256.797,0.045219329019542696,31,discharge,4,2010.0
4.119912400736443,-0.002239231211580632,9.37989784069434,0.0004,0.001,268.688,0.045219329019542696,31,discharge,4,2010.0
4.12144137579604,-0.002182745127562117,9.313302005892156,0.0004,0.001,280.594,0.045219329019542696,31,discharge,4,2010.0
4.123218353859539,-0.0029570773065203007,9.251518440763581,0.0002,0.001,292.406,0.045219329019542696,31,discharge,4,2010.0
4.124643358400586,-0.002217748402771946,9.151372643507676,0.0004,0.001,304.297,0.045219329019542696,31,discharge,4,2010.0
4.125903455316466,-0.0019342341572681128,9.104242057546879,0.0002,0.001,316.188,0.045219329019542696,31,discharge,4,2010.0
4.126996607074578,-0.0007097713150668513,9.057685910352513,0.0004,0.001,328.0,0.045219329019542696,31,discharge,4,2010.0
4.12812895368325,-0.002386483370135568,9.037890175925964,0.0002,0.001,339.828,0.045219329019542696,31,discharge,4,2010.0
4.129229235140599,-0.0016471852399902735,8.987969778932209,0.0004,0.001,351.672,0.045219329019542696,31,discharge,4,2010.0
4.130196973444858,-0.003618547781598167,8.955521363373986,0.0002,0.001,363.484,0.045219329019542696,31,discharge,4,2010.0
4.13114687908188,-0.002021873132489562,8.902488537280382,0.0004,0.001,375.281,0.045219329019542696,31,discharge,4,2010.0
4.131896464661751,-0.0019165645361882032,8.881858292774503,0.0004,0.001,387.078,0.045219329019542696,31,discharge,4,2010.0
4.132617850766405,-0.0012103308015880571,8.837299145396324,0.0004,0.001,398.938,0.045219329019542696,31,discharge,4,2010.0
4.133368042831188,-0.0019708392293006313,8.80127027573833,0.0002,0.001,410.75,0.045219329019542696,31,discharge,4,2010.0
4.134126081716333,-0.001814014633859347,8.777313192084772,0.0004,0.001,422.609,0.045219329019542696,31,discharge,4,2010.0
4.13470347600729,-0.002304195272025606,8.745889891224245,0.0004,0.001,434.469,0.045219329019542696,31,discharge,4,2010.0
4.135430984689644,-0.002186476732057097,8.727742005621671,0.0002,0.001,446.281,0.045219329019542696,31,discharge,4,2010.0
4.135929666242637,-0.00317417280760704,8.686345605480602,0.0002,0.001,458.094,0.045219329019542696,31,discharge,4,2010.0
4.1365184983721734,-0.0035633559831204534,8.657944351732699,0.0004,0.001,469.953,0.045219329019542696,31,discharge,4,2010.0
4.137141273659428,-0.0015863270669554364,8.618004068072452,0.0004,0.001,481.828,0.045219329019542696,31,discharge,4,2010.0
4.137502503427379,-0.0018515629284833349,8.605102212456236,0.0002,0.001,493.703,0.045219329019542696,31,discharge,4,2010.0
4.13807483851021,-0.001596651185985798,8.560286824077815,0.0004,0.001,505.469,0.045219329019542696,31,discharge,4,2010.0
4.138591583369615,-0.003752317330849607,8.546922504948617,0.0004,0.001,517.281,0.045219329019542696,31,discharge,4,2010.0
4.138984926366096,-0.0013192479897857112,8.52091154552683,0.0004,0.001,529.156,0.045219329019542696,31,discharge,4,2010.0
4.139304764832541,-0.0025791064038812803,8.522057760064104,0.0004,0.001,540.984,0.045219329019542696,31,discharge,4,2010.0
4.139758433388915,-0.002501996045188825,8.487136494710697,0.0002,0.001,552.828,0.045219329019542696,31,discharge,4,2010.0
4.139966728970916,-0.0021385804859680832,8.482497038322519,0.0004,0.001,564.781,0.045219329019542696,31,discharge,4,2010.0
4.1404458321248025,-0.002298439239961242,8.438641171808698,0.0002,0.001,576.656,0.045219329019542696,31,discharge,4,2010.0
4.14072987050109,-0.001106002914016618,8.430528326557058,0.0002,0.001,588.469,0.045219329019542696,31,discharge,4,2010.0
4.141194303060509,-0.003337582244365298,8.392281299011081,0.0004,0.001,600.375,0.045219329019542696,31,discharge,4,2010.0
4.1414835017719485,-0.00304656714804845,8.371765642611017,0.0002,0.001,612.25,0.045219329019542696,31,discharge,4,2010.0
4.141840670840263,-0.003437905064321984,8.113644810063601,0.0004,0.001,624.094,0.045219329019542696,31,discharge,4,2010.0
4.142084195212236,-0.003214478953683533,7.602159463973072,0.0004,0.001,636.016,0.045219329019542696,31,discharge,4,2010.0
4.142358722872225,-0.0025571412055635013,7.585922711562729,0.0004,0.001,647.828,0.045219329019542696,31,discharge,4,2010.0
4.142748511589151,-0.002212421226306958,7.398450329612549,0.0002,0.001,659.688,0.045219329019542696,31,discharge,4,2010.0
4.142902225944727,-0.0022724461400644596,7.226819446833662,0.0004,0.001,671.5,0.045219329019542696,31,discharge,4,2010.0
4.143205625420615,-0.0014409647112803398,7.0266278515064595,0.0004,0.001,683.406,0.045219329019542696,31,discharge,4,2010.0
4.143574493118553,-0.0012635604271592955,6.806709673481668,0.0004,0.001,695.297,0.045219329019542696,31,discharge,4,2010.0
4.1438605337552525,-0.0010123199348646252,6.664381071382324,0.0002,0.001,707.109,0.045219329019542696,31,discharge,4,2010.0
4.14380166122667,-0.0011736804774034166,6.46703524201992,0.0004,0.001,718.922,0.045219329019542696,31,discharge,4,2010.0
4.144334657233332,-0.001585169756424732,6.315207093569714,0.0004,0.001,730.688,0.045219329019542696,31,discharge,4,2010.0
4.1442975716005375,-0.0011496035378967071,6.171317387670464,0.0002,0.001,742.563,0.045219329019542696,31,discharge,4,2010.0
4.144742328255082,-0.0026076794674971242,6.0407106194200475,0.0004,0.001,754.438,0.045219329019542696,31,discharge,4,2010.0
4.144826935374034,-0.0024404224487298005,5.86638383343404,0.0004,0.001,766.313,0.045219329019542696,31,discharge,4,2010.0
4.14513359720024,-0.0010551408493913912,5.7241431160111675,0.0004,0.001,778.219,0.045219329019542696,31,discharge,4,2010.0
4.145376118708434,-0.001448927077361036,5.524241518268225,0.0004,0.001,790.125,0.045219329019542696,31,discharge,4,2010.0
4.145503365650108,-0.0028812663914621725,5.426098579239732,0.0004,0.001,801.922,0.045219329019542696,31,discharge,4,2010.0
4.145779564960558,-0.0034938821774710294,5.2714554253510135,0.0004,0.001,813.766,0.045219329019542696,31,discharge,4,2010.0
4.145830103662501,-0.0029646367524042514,5.208455754367817,0.0004,0.001,825.609,0.045219329019542696,31,discharge,4,2010.0
4.146117243860585,-0.00248268508693855,5.459051044381794,0.0004,0.001,837.453,0.045219329019542696,31,discharge,4,2010.0
4.146240546039083,-0.0026740875429654195,5.656168242058612,0.0004,0.001,849.297,0.045219329019542696,31,discharge,4,2010.0
4.146513012382341,-0.002276044057434791,5.382462480577538,0.0004,0.001,861.125,0.045219329019542696,31,discharge,4,2010.0
4.1464682073467545,-0.0007180121741825388,5.4920974130557125,0.0004,0.001,872.984,0.045219329019542696,31,discharge,4,2010.0
4.146644155167952,-0.0019320201662097235,5.574260002397902,0.0004,0.001,884.875,0.045219329019542696,31,discharge,4,2010.0
4.146730685455606,-0.001940178326506574,5.600212220691279,0.0004,0.001,896.688,0.045219329019542696,31,discharge,4,2010.0
4.146875473079844,-0.0037546221864781476,5.662517809424873,0.0002,0.001,908.531,0.045219329019542696,31,discharge,4,2010.0
4.146979685947147,-0.002767044120247171,5.702129400163004,0.0004,0.001,920.359,0.045219329019542696,31,discharge,4,2010.0
4.146935113520446,-0.0031585064490969104,5.723050900182809,0.0002,0.001,932.203,0.045219329019542696,31,discharge,4,2010.0
4.147172564680251,-0.0012236493960121387,5.752604891708976,0.0004,0.001,944.078,0.045219329019542696,31,discharge,4,2010.0
4.147396576787586,-0.0022249303065926844,5.754297222470662,0.0004,0.001,955.953,0.045219329019542696,31,discharge,4,2010.0
4.147317125220077,-0.0034052019237625812,5.791256417400516,0.0002,0.001,967.75,0.045219329019542696,31,discharge,4,2010.0
4.147601338722203,-0.0028050136628691726,5.799146367120246,0.0004,0.001,979.547,0.045219329019542696,31,discharge,4,2010.0
4.1474662447817625,-0.0021975060022925612,5.8213282247901255,0.0002,0.001,991.469,0.045219329019542696,31,discharge,4,2010.0
4.147621784799838,-0.0037766432085185007,5.888217258197715,0.0002,0.001,1003.313,0.045219329019542696,31,discharge,4,2010.0
